,name,pasType,bufferVal,spacing,minh,distance,tolerance,TruePositives,FalsePositives,FalseNegatives,TrueNegatives
54,2,TE,1,50,5.1031574202349E-05,1,0,7228,5604,1299,2923
55,2,IN,1,50,5.1031574202349E-05,1,0,9512,7685,4487,6314
56,2,TE,1,50,5.37386395693521E-05,1,0,7186,5566,1341,2961
57,2,IN,1,50,5.37386395693521E-05,1,0,9483,7635,4516,6364
58,2,TE,1,50,5.65583475379724E-05,1,0,7156,5534,1371,2993
59,2,IN,1,50,5.65583475379724E-05,1,0,9464,7582,4535,6417
60,2,TE,1,50,5.9503553162298E-05,1,0,7135,5498,1392,3029
61,2,IN,1,50,5.9503553162298E-05,1,0,9427,7536,4572,6463
62,2,TE,1,50,6.25808825287215E-05,1,0,7103,5467,1424,3060
63,2,IN,1,50,6.25808825287215E-05,1,0,9364,7487,4635,6512
64,2,TE,1,50,6.5797446331268E-05,1,0,7076,5431,1451,3096
65,2,IN,1,50,6.5797446331268E-05,1,0,9329,7437,4670,6562
66,2,TE,1,50,6.91627942420848E-05,1,0,7039,5395,1488,3132
67,2,IN,1,50,6.91627942420848E-05,1,0,9286,7381,4713,6618
68,2,TE,1,50,7.26826372011691E-05,1,0,6998,5357,1529,3170
69,2,IN,1,50,7.26826372011691E-05,1,0,9250,7324,4749,6675
70,2,TE,1,50,7.63726251628733E-05,1,0,6969,5312,1558,3215
71,2,IN,1,50,7.63726251628733E-05,1,0,9203,7254,4796,6745
72,2,TE,1,50,8.02413126351504E-05,1,0,6928,5267,1599,3260
73,2,IN,1,50,8.02413126351504E-05,1,0,9162,7183,4837,6816
74,2,TE,1,50,8.42929883734482E-05,1,0,6892,5217,1635,3310
75,2,IN,1,50,8.42929883734482E-05,1,0,9118,7118,4881,6881
76,2,TE,1,50,8.85408280925861E-05,1,0,6859,5167,1668,3360
77,2,IN,1,50,8.85408280925861E-05,1,0,9066,7048,4933,6951
78,2,TE,1,50,9.29962951204289E-05,1,0,6824,5117,1703,3410
79,2,IN,1,50,9.29962951204289E-05,1,0,9029,6972,4970,7027
80,2,TE,1,50,9.76699825394582E-05,1,0,6786,5066,1741,3461
81,2,IN,1,50,9.76699825394582E-05,1,0,8977,6899,5022,7100
82,2,TE,1,50,0.000102576075776,1,0,6744,5019,1783,3508
83,2,IN,1,50,0.000102576075776,1,0,8928,6833,5071,7166
84,2,TE,1,50,0.000107726236337,1,0,6706,4975,1821,3552
85,2,IN,1,50,0.000107726236337,1,0,8880,6749,5119,7250
86,2,TE,1,50,0.000113127610021,1,0,6664,4928,1863,3599
87,2,IN,1,50,0.000113127610021,1,0,8827,6684,5172,7315
88,2,TE,1,50,0.00011879367446,1,0,6634,4878,1893,3649
89,2,IN,1,50,0.00011879367446,1,0,8773,6598,5226,7401
90,2,TE,1,50,0.000124745167695,1,0,6597,4823,1930,3704
91,2,IN,1,50,0.000124745167695,1,0,8717,6513,5282,7486
92,2,TE,1,50,0.000130988437288,1,0,6559,4771,1968,3756
93,2,IN,1,50,0.000130988437288,1,0,8670,6430,5329,7569
94,2,TE,1,50,0.000137541339964,1,0,6519,4736,2008,3791
95,2,IN,1,50,0.000137541339964,1,0,8620,6352,5379,7647
96,2,TE,1,50,0.000144407188272,1,0,6470,4668,2057,3859
97,2,IN,1,50,0.000144407188272,1,0,8570,6258,5429,7741
98,2,TE,1,50,0.000151605839599,1,0,6434,4602,2093,3925
99,2,IN,1,50,0.000151605839599,1,0,8518,6176,5481,7823
100,2,TE,1,50,0.00015916267129,1,0,6405,4546,2122,3981
101,2,IN,1,50,0.00015916267129,1,0,8474,6086,5525,7913
102,2,TE,1,50,0.000167082900496,1,0,6367,4476,2160,4051
103,2,IN,1,50,0.000167082900496,1,0,8413,5979,5586,8020
104,2,TE,1,50,0.000175386829792,1,0,6325,4411,2202,4116
105,2,IN,1,50,0.000175386829792,1,0,8351,5867,5648,8132
106,2,TE,1,50,0.000184100105425,1,0,6276,4348,2251,4179
107,2,IN,1,50,0.000184100105425,1,0,8301,5756,5698,8243
108,2,TE,1,50,0.000193227330348,1,0,6231,4285,2296,4242
109,2,IN,1,50,0.000193227330348,1,0,8247,5673,5752,8326
